experiment_id,ablation_tag,dataset,model,seed,run_label,run_dir,status,started_at,finished_at,sota_method,sota_lambda,alpha_cell,meg_rw_alpha,ndcg@10,recall@10,mrr@10,expdev,tail_ratio,tail_head_ratio,exposure_ratio,ndcg_gap_max_min,ndcg_std,worst_group_ndcg,ndcg_niche,ndcg_semi_niche,ndcg_semi_mainstream,ndcg_mainstream,transfer_l1_shift,transfer_max_abs_shift,fairness_error
ml1m__weighted_bpr__seed6__alpha_0.4_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,6,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_6/alpha_0.4_beta_0.0,success,2026-04-30T19:08:17Z,2026-04-30T19:18:39Z,none,,0.4,0.4,0.2311,0.1447,0.4144,0.295501898592,0.016357615894,0.0243842242953,0.0243842242954,0.109480203799,0.0409235645327,0.178215316235,0.287695520034,0.247982120686,0.210750094813,0.178215316235,0.92235431627,0.20788601723,
ml1m__weighted_bpr__seed6__alpha_0.8_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,6,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_6/alpha_0.8_beta_0.0,success,2026-04-30T19:18:43Z,2026-04-30T19:26:10Z,none,,0.8,0.8,0.1676,0.1067,0.3237,0.219756865479,0.105380794702,0.196967352622,0.196967352623,0.0398317090409,0.0146483960866,0.145074435165,0.17457700367,0.184906144206,0.165949956302,0.145074435165,2.21472416663,0.398608349901,
ml1m__weighted_bpr__seed6__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,6,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_6/baseline,success,2026-04-30T18:35:33Z,2026-04-30T18:46:53Z,none,,0.0,0.0,0.2601,0.1657,0.4487,0.343005893629,0.00175496688742,0.00223251895535,0.00223251895535,0.142503124454,0.0541980967573,0.192637639435,0.335140763888,0.284136566292,0.228640534703,0.192637639435,,,
ml1m__weighted_bpr__seed7__alpha_0.1_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,7,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_7/alpha_0.1_beta_0.0,success,2026-04-30T19:40:23Z,2026-04-30T19:53:38Z,none,,0.1,0.1,0.2494,0.162,0.4385,0.314334680049,0.00493377483444,0.00694881660253,0.00694881660254,0.115729600034,0.0439783987263,0.194992285221,0.310721885255,0.268273047136,0.223716620805,0.194992285221,0.24309412782,0.0482438701127,
ml1m__weighted_bpr__seed7__alpha_0.2_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,7,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_7/alpha_0.2_beta_0.0,success,2026-04-30T19:53:42Z,2026-04-30T20:06:42Z,none,,0.2,0.2,0.2427,0.1586,0.429,0.302720441638,0.00895695364238,0.0133953995097,0.0133953995097,0.107526296447,0.0408973316233,0.191867575692,0.299393872139,0.260640535053,0.218817469554,0.191867575692,0.574017752262,0.110934393638,
ml1m__weighted_bpr__seed7__alpha_0.4_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,7,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_7/alpha_0.4_beta_0.0,success,2026-04-30T20:06:46Z,2026-04-30T20:16:12Z,none,,0.4,0.4,0.2302,0.1449,0.4161,0.295998587333,0.0140728476821,0.0210416872957,0.0210416872958,0.102412373827,0.0386751538005,0.178360145177,0.280772519004,0.250148639441,0.211755876071,0.178360145177,0.572901854218,0.149900596421,
ml1m__weighted_bpr__seed7__alpha_0.8_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,7,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_7/alpha_0.8_beta_0.0,success,2026-04-30T20:16:15Z,2026-04-30T20:24:29Z,none,,0.8,0.8,0.1676,0.1069,0.3276,0.199434017797,0.104387417219,0.221905465807,0.221905465808,0.0263241294734,0.00947821097861,0.156200625417,0.16668980173,0.18252475489,0.165184753296,0.156200625417,2.4133642617,0.381709741551,
ml1m__weighted_bpr__seed7__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,7,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_7/baseline,success,2026-04-30T19:26:13Z,2026-04-30T19:40:20Z,none,,0.0,0.0,0.253,0.164,0.4411,0.321660838989,0.00296357615894,0.00400268336314,0.00400268336315,0.123609983041,0.0465993042339,0.195312990136,0.318922973176,0.271082992489,0.226820592598,0.195312990136,,,
ml1m__weighted_bpr__seed8__alpha_0.1_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,8,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_8/alpha_0.1_beta_0.0,success,2026-04-30T20:36:12Z,2026-04-30T20:46:44Z,none,,0.1,0.1,0.2546,0.1617,0.4431,0.334744304225,0.0023178807947,0.00301191859214,0.00301191859214,0.127553287905,0.0480017779564,0.19750040332,0.325053691225,0.269167853189,0.226664826888,0.19750040332,0.0858552988531,0.0271040424122,
ml1m__weighted_bpr__seed8__alpha_0.2_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,8,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_8/alpha_0.2_beta_0.0,success,2026-04-30T20:46:47Z,2026-04-30T20:57:19Z,none,,0.2,0.2,0.2489,0.1583,0.4365,0.317000242963,0.00453642384106,0.00620414817498,0.00620414817498,0.117209874501,0.0442385452071,0.196002421531,0.313212296032,0.263714455528,0.222928500126,0.196002421531,0.361574488158,0.0919814446653,
ml1m__weighted_bpr__seed8__alpha_0.4_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,8,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_8/alpha_0.4_beta_0.0,success,2026-04-30T20:57:22Z,2026-04-30T21:07:23Z,none,,0.4,0.4,0.2326,0.1481,0.4183,0.292397593956,0.0154801324503,0.0236583082412,0.0236583082412,0.0925025179629,0.0348558679188,0.19068954578,0.283192063743,0.244258787226,0.212406903864,0.19068954578,0.97665886449,0.207952286282,
ml1m__weighted_bpr__seed8__alpha_0.8_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,8,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_8/alpha_0.8_beta_0.0,success,2026-04-30T21:07:26Z,2026-04-30T21:15:01Z,none,,0.8,0.8,0.1689,0.1085,0.3283,0.215886688331,0.0988245033113,0.185811231478,0.185811231478,0.0166850747395,0.00687366930271,0.161635699253,0.172660383688,0.178320773992,0.163126532633,0.161635699253,2.1837355194,0.386017229954,
ml1m__weighted_bpr__seed8__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,8,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_8/baseline,success,2026-04-30T20:24:33Z,2026-04-30T20:36:08Z,none,,0.0,0.0,0.2591,0.1647,0.4518,0.338146622106,0.00211920529801,0.00272961849316,0.00272961849317,0.132534620286,0.0496940008938,0.197834980794,0.330369601079,0.276502276003,0.231853284889,0.197834980794,,,
ml1m__weighted_bpr__seed9__alpha_0.1_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,9,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_9/alpha_0.1_beta_0.0,success,2026-04-30T21:27:48Z,2026-04-30T21:40:41Z,none,,0.1,0.1,0.2509,0.1644,0.4367,0.31750520985,0.00490066225166,0.00677624650885,0.00677624650886,0.133446502638,0.0489531317202,0.189815466759,0.323261969397,0.261973023438,0.228641252072,0.189815466759,0.287077032199,0.0568588469185,
ml1m__weighted_bpr__seed9__alpha_0.2_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,9,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_9/alpha_0.2_beta_0.0,success,2026-04-30T21:40:44Z,2026-04-30T21:52:00Z,none,,0.2,0.2,0.245,0.1582,0.4299,0.312000242963,0.00683774834437,0.00966285299828,0.00966285299829,0.126831015497,0.0467097771158,0.186930941354,0.313761956851,0.256702307027,0.222862623012,0.186930941354,0.411759750562,0.0911199469848,
ml1m__weighted_bpr__seed9__alpha_0.4_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,9,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_9/alpha_0.4_beta_0.0,success,2026-04-30T21:52:04Z,2026-04-30T22:03:06Z,none,,0.4,0.4,0.2276,0.1479,0.4082,0.285253554221,0.0179139072848,0.0286926544683,0.0286926544683,0.101402845124,0.036936507754,0.179701913143,0.281104758267,0.236735658333,0.212876672402,0.179701913143,1.0782373236,0.214976805832,
ml1m__weighted_bpr__seed9__alpha_0.8_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,9,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_9/alpha_0.8_beta_0.0,success,2026-04-30T22:03:10Z,2026-04-30T22:09:57Z,none,,0.8,0.8,0.1721,0.1064,0.3402,0.241250926741,0.0838245033113,0.143884278731,0.143884278731,0.0334679718633,0.013182463742,0.153151475248,0.186619447112,0.181859379517,0.166622004808,0.153151475248,1.61269099263,0.323790589795,
ml1m__weighted_bpr__seed9__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_bpr,9,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_bpr/seed_9/baseline,success,2026-04-30T21:15:05Z,2026-04-30T21:27:45Z,none,,0.0,0.0,0.2576,0.1683,0.4446,0.329504238,0.00274834437086,0.00362058060154,0.00362058060154,0.142672500039,0.0524989630972,0.193546013638,0.336218513677,0.268153870287,0.232512220109,0.193546013638,,,
ml1m__weighted_itemknn__seed6__alpha_0.1_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,6,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_6/alpha_0.1_beta_0.0,success,2026-04-30T22:16:17Z,2026-04-30T22:17:30Z,none,,0.1,0.1,0.2589,0.1652,0.4452,0.361416489655,0.0014238410596,0.00173024303879,0.00173024303879,0.151704319837,0.0575424794292,0.193122146978,0.344826466815,0.274600477585,0.223011847457,0.193122146978,0.188267050703,0.0463883366468,
ml1m__weighted_itemknn__seed6__alpha_0.2_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,6,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_6/alpha_0.2_beta_0.0,success,2026-04-30T22:17:34Z,2026-04-30T22:18:50Z,none,,0.2,0.2,0.2584,0.1653,0.4442,0.346846953231,0.00236754966887,0.00298264642082,0.00298264642082,0.151939372166,0.0576534566418,0.19247144924,0.344410821405,0.274474128848,0.222443339941,0.19247144924,0.42144082259,0.0988071570577,
ml1m__weighted_itemknn__seed6__alpha_0.4_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,6,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_6/alpha_0.4_beta_0.0,success,2026-04-30T22:18:54Z,2026-04-30T22:20:09Z,none,,0.4,0.4,0.248,0.1611,0.4277,0.312521766141,0.00953642384106,0.0134322093186,0.0134322093186,0.125387609041,0.0479796662789,0.1915350736,0.316922682641,0.266289356939,0.217420989282,0.1915350736,1.09210236105,0.266998011928,
ml1m__weighted_itemknn__seed6__alpha_0.8_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,6,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_6/alpha_0.8_beta_0.0,success,2026-04-30T22:20:13Z,2026-04-30T22:21:28Z,none,,0.8,0.8,0.1709,0.1235,0.3197,0.191462163492,0.110612582781,0.258762926526,0.258762926527,0.0288178052041,0.0108598086724,0.152736384071,0.152736384071,0.181554189275,0.17516540721,0.174081253073,3.390983381,0.628694499669,
ml1m__weighted_itemknn__seed6__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,6,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_6/baseline,success,2026-04-30T22:14:57Z,2026-04-30T22:16:13Z,none,,0.0,0.0,0.2587,0.1651,0.4453,0.373179734688,0.000761589403974,0.000899755501221,0.000899755501222,0.151101972071,0.0575839622458,0.193945081856,0.345047053926,0.274281894846,0.221661549243,0.193945081856,,,
ml1m__weighted_itemknn__seed7__alpha_0.1_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,7,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_7/alpha_0.1_beta_0.0,success,2026-04-30T22:22:51Z,2026-04-30T22:24:04Z,none,,0.1,0.1,0.2534,0.1614,0.4396,0.361317151907,0.00135761589404,0.0016501650165,0.0016501650165,0.145916527488,0.0542736544369,0.188944038571,0.334860566059,0.265660880244,0.22438603597,0.188944038571,0.183231305377,0.0446653412856,
ml1m__weighted_itemknn__seed7__alpha_0.2_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,7,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_7/alpha_0.2_beta_0.0,success,2026-04-30T22:24:08Z,2026-04-30T22:25:23Z,none,,0.2,0.2,0.2524,0.1607,0.4374,0.347095297602,0.00251655629139,0.00316838287405,0.00316838287406,0.14537191362,0.054120563834,0.188351856093,0.333723769713,0.26456594042,0.223203657968,0.188351856093,0.410847166916,0.10112657389,
ml1m__weighted_itemknn__seed7__alpha_0.4_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,7,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_7/alpha_0.4_beta_0.0,success,2026-04-30T22:25:27Z,2026-04-30T22:26:40Z,none,,0.4,0.4,0.2432,0.1571,0.4216,0.312107858857,0.00995033112583,0.0140295998879,0.0140295998879,0.12077352459,0.0451119754015,0.18760698708,0.30838051167,0.257923844569,0.21902372912,0.18760698708,1.0913086226,0.266600397614,
ml1m__weighted_itemknn__seed7__alpha_0.8_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,7,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_7/alpha_0.8_beta_0.0,success,2026-04-30T22:26:43Z,2026-04-30T22:27:57Z,none,,0.8,0.8,0.1666,0.1199,0.3132,0.189491964817,0.113874172185,0.266609814714,0.266609814714,0.0326732841465,0.0126026443765,0.145810991272,0.145810991272,0.178484275419,0.17439725073,0.167644777036,3.3880649103,0.625248508946,
ml1m__weighted_itemknn__seed7__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,7,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_7/baseline,success,2026-04-30T22:21:32Z,2026-04-30T22:22:47Z,none,,0.0,0.0,0.2536,0.1619,0.4399,0.372765827404,0.000877483443709,0.00103768967205,0.00103768967205,0.145299461592,0.0541277521111,0.189802874604,0.335102336196,0.265500076386,0.224190003453,0.189802874604,,,
ml1m__weighted_itemknn__seed8__alpha_0.1_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,8,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_8/alpha_0.1_beta_0.0,success,2026-04-30T22:29:19Z,2026-04-30T22:30:35Z,none,,0.1,0.1,0.2583,0.168,0.4458,0.361284039324,0.00119205298013,0.00144904202222,0.00144904202222,0.130189408121,0.0498066731842,0.204866972701,0.335056380822,0.268074887557,0.22542671911,0.204866972701,0.179521906143,0.0440689198144,
ml1m__weighted_itemknn__seed8__alpha_0.2_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,8,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_8/alpha_0.2_beta_0.0,success,2026-04-30T22:30:39Z,2026-04-30T22:31:53Z,none,,0.2,0.2,0.2573,0.1678,0.4431,0.346921456543,0.00228476821192,0.00287781786332,0.00287781786332,0.128998179548,0.0494680821764,0.20432923576,0.333327415308,0.26733860166,0.224110791545,0.20432923576,0.409388194481,0.0996023856859,
ml1m__weighted_itemknn__seed8__alpha_0.4_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,8,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_8/alpha_0.4_beta_0.0,success,2026-04-30T22:31:56Z,2026-04-30T22:33:13Z,none,,0.4,0.4,0.2475,0.1634,0.4306,0.311321435016,0.00897350993377,0.0126727302485,0.0126727302485,0.104812028708,0.0405097453858,0.203049515558,0.307861544266,0.259686355371,0.219281341113,0.203049515558,1.09621490584,0.272829688535,
ml1m__weighted_itemknn__seed8__alpha_0.8_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,8,alpha_0.8_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_8/alpha_0.8_beta_0.0,success,2026-04-30T22:33:17Z,2026-04-30T22:34:32Z,none,,0.8,0.8,0.1742,0.1282,0.3227,0.189657527731,0.110579470199,0.258355252978,0.258355252978,0.0278312264036,0.0109752996961,0.155466666229,0.155466666229,0.179329883849,0.178870164314,0.183297892633,3.37323266674,0.62816434725,
ml1m__weighted_itemknn__seed8__baseline__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,8,baseline,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_8/baseline,success,2026-04-30T22:28:01Z,2026-04-30T22:29:15Z,none,,0.0,0.0,0.2586,0.1682,0.448,0.372500926741,0.000629139072848,0.000744470348529,0.00074447034853,0.130818615989,0.0500302548371,0.205004600881,0.33582321687,0.268139213121,0.225657177623,0.205004600881,,,
ml1m__weighted_itemknn__seed9__alpha_0.1_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,9,alpha_0.1_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_9/alpha_0.1_beta_0.0,success,2026-04-30T22:35:55Z,2026-04-30T22:37:08Z,none,,0.1,0.1,0.2563,0.1652,0.445,0.360688012834,0.00134105960265,0.001632537891,0.001632537891,0.148514288693,0.0559015219011,0.191903169195,0.340417457888,0.269672443327,0.223157875367,0.191903169195,0.186276784676,0.0436713055003,
ml1m__weighted_itemknn__seed9__alpha_0.2_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,9,alpha_0.2_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_9/alpha_0.2_beta_0.0,success,2026-04-30T22:37:12Z,2026-04-30T22:38:29Z,none,,0.2,0.2,0.2559,0.1647,0.4436,0.345861853894,0.00266556291391,0.00336644014636,0.00336644014637,0.149341127665,0.0564093067594,0.19154653309,0.340887660755,0.269699150764,0.22164565982,0.19154653309,0.423564241019,0.101988071571,
ml1m__weighted_itemknn__seed9__alpha_0.4_beta_0.0__rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false,ml1m,weighted_itemknn,9,alpha_0.4_beta_0.0,/home/oqiw47aj/oqiw47aj/CIKM2026/experiments/cikm2026/rwmode_dominance__fracs_0.1__0.2__0.3__0.4__norm_false/ml1m/weighted_itemknn/seed_9/alpha_0.4_beta_0.0,success,2026-04-30T22:38:33Z,2026-04-30T22:39:50Z,none,,0.4,0.4,0.2458,0.16,0.4289,0.312480375413,0.0096357615894,0.0136226388596,0.0136226388596,0.125501966995,0.0477061616726,0.189361370443,0.314863337438,0.262616183111,0.216377830893,0.189361370443,1.0995199315,0.267726971504,
